ID,Nama_Pelanggan,Tanggal_Pembelian,Jumlah_Pembelian,Kategori_Buku,Harga_Satuan,Total_Harga
TRX004923,"Bajragin Sitorus, M.Pd",2025-03-12,10,Komik,40000,400000
TRX004588,Cager Oktaviani,2024-11-15,13,Biografi,55000,715000
TRX008784,Oman Pertiwi,2024-09-23,10,Non-Fiksi,60000,600000
TRX008046,Gada Wibowo,2025-02-15,9,Biografi,55000,495000
TRX006629,Utama Halimah,2024-05-21,8,Fiksi,50000,400000
TRX007280,Kayla Firgantoro,2024-07-10,3,Fiksi,50000,150000
TRX001054,"Samiah Saputra, S.Sos",2024-06-07,16,Fiksi,50000,800000
TRX006790,Karimah Mulyani,2025-04-11,14,Pelajaran,75000,1050000
TRX006802,"drg. Laila Siregar, S.E.I",2025-04-12,9,Pelajaran,75000,675000
TRX008245,Tantri Rajata,2024-09-20,11,Pelajaran,75000,825000
TRX007428,Sutan Jindra Suryono,2024-09-06,3,Biografi,55000,165000
TRX004313,Chelsea Hartati,2025-02-09,5,Pelajaran,75000,375000
TRX007780,"Bakiadi Widiastuti, S.Psi",2025-04-14,10,Non-Fiksi,60000,600000
TRX007806,"Drs. Calista Damanik, S.E.I",2025-03-31,13,Fiksi,50000,650000
TRX007172,"KH. Balamantri Prasasta, S.Pt",2025-03-05,4,Biografi,55000,220000
TRX002808,Hardi Haryanto,2025-01-12,13,Fiksi,50000,650000
TRX004341,Kenzie Prakasa,2025-03-26,12,Pelajaran,75000,900000
TRX008638,"R. Saka Hutagalung, S.Ked",2025-01-14,5,Biografi,55000,275000
TRX004079,"Amalia Siregar, M.Ak",2024-07-28,10,Komik,40000,400000
TRX000305,Chandra Padmasari,2024-12-07,9,Non-Fiksi,60000,540000
TRX008937,"Teddy Haryanti, S.Psi",2024-08-08,20,Pelajaran,75000,1500000
TRX009591,"Ir. Balamantri Suryatmi, S.IP",2025-04-04,7,Pelajaran,75000,525000
TRX006306,Niyaga Mandala,2024-05-12,2,Non-Fiksi,60000,120000
TRX007453,Vega Hutapea,2025-01-21,7,Non-Fiksi,60000,420000
TRX006406,Bakijan Iswahyudi,2024-11-14,8,Komik,40000,320000
TRX006634,Ian Pradipta,2024-10-28,7,Pelajaran,75000,525000
TRX009214,Asirwanda Hutapea,2024-09-14,14,Pelajaran,75000,1050000
TRX007616,Janet Utami,2025-04-09,19,Fiksi,50000,950000
TRX000253,Sutan Jaswadi Napitupulu,2024-09-06,5,Biografi,55000,275000
TRX007609,"Nilam Suartini, S.E.",2024-12-04,18,Biografi,55000,990000
TRX000512,Irma Wastuti,2024-06-27,20,Fiksi,50000,1000000
TRX006023,Cut Maimunah Nashiruddin,2024-06-08,12,Biografi,55000,660000
TRX007202,Dt. Bahuwirya Nugroho,2025-04-25,17,Non-Fiksi,60000,1020000
TRX008029,Eluh Megantara,2024-07-05,13,Biografi,55000,715000
TRX008836,Drs. Dacin Maheswara,2024-10-02,2,Biografi,55000,110000
TRX000214,"Vanya Hutagalung, S.Kom",2024-07-14,13,Fiksi,50000,650000
TRX003968,Samsul Sinaga,2024-10-13,7,Komik,40000,280000
TRX008982,"Sutan Carub Widodo, M.Farm",2024-08-13,10,Biografi,55000,550000
TRX008588,Rahayu Zulkarnain,2024-07-28,6,Biografi,55000,330000
TRX000751,Ir. Edison Pratama,2025-05-05,3,Komik,40000,120000
TRX008193,Hafshah Situmorang,2024-12-26,3,Fiksi,50000,150000
TRX008044,"Halima Nuraini, S.Ked",2024-09-25,18,Komik,40000,720000
TRX000743,"Tirtayasa Zulaika, S.T.",2024-10-06,11,Fiksi,50000,550000
TRX004545,Usyi Marpaung,2024-11-06,20,Non-Fiksi,60000,1200000
TRX000177,Aswani Haryanto,2025-01-09,5,Fiksi,50000,250000
TRX002651,Jelita Halim,2024-11-19,19,Non-Fiksi,60000,1140000
TRX009128,drg. Cindy Wulandari,2024-08-16,19,Non-Fiksi,60000,1140000
TRX002671,"H. Ivan Budiman, S.Pt",2024-08-25,15,Fiksi,50000,750000
TRX004710,Rini Tarihoran,2025-02-19,16,Pelajaran,75000,1200000
TRX000403,"Sabrina Sudiati, S.Pt",2024-10-05,9,Fiksi,50000,450000
TRX003272,Tgk. Titi Simanjuntak,2024-05-05,4,Biografi,55000,220000
TRX009724,Kani Kuswandari,2024-10-25,15,Biografi,55000,825000
TRX004808,Najwa Salahudin,2024-12-08,12,Pelajaran,75000,900000
TRX006807,"drg. Galar Palastri, S.Kom",2024-12-27,3,Non-Fiksi,60000,180000
TRX002391,Langgeng Narpati,2025-03-02,14,Pelajaran,75000,1050000
TRX004698,Muhammad Thamrin,2025-03-24,17,Biografi,55000,935000
TRX006497,Nadia Hariyah,2024-05-13,19,Pelajaran,75000,1425000
TRX000306,Wulan Waskita,2025-03-23,6,Fiksi,50000,300000
TRX005916,Malika Hartati,2024-11-07,4,Pelajaran,75000,300000
TRX006826,Caket Winarno,2025-03-23,7,Non-Fiksi,60000,420000
TRX000382,Aisyah Mandala,2024-09-15,19,Fiksi,50000,950000
TRX000936,"Tgk. Harjaya Usamah, S.E.I",2024-06-05,17,Komik,40000,680000
TRX005298,Karimah Budiman,2025-01-18,16,Biografi,55000,880000
TRX005269,Widya Wijayanti,2025-03-04,15,Biografi,55000,825000
TRX000176,Cakrawangsa Rahayu,2025-04-17,8,Pelajaran,75000,600000
TRX008005,Darimin Kuswoyo,2024-12-09,19,Fiksi,50000,950000
TRX006391,Hartaka Halimah,2025-01-30,8,Komik,40000,320000
TRX000365,Emong Sirait,2024-12-12,18,Fiksi,50000,900000
TRX000663,Ajimin Mandasari,2025-05-04,16,Biografi,55000,880000
TRX006192,Endah Sihombing,2024-06-12,20,Fiksi,50000,1000000
TRX006096,"Drs. Indah Pradana, S.Kom",2024-12-26,19,Komik,40000,760000
TRX003468,Rachel Mandasari,2024-11-17,10,Pelajaran,75000,750000
TRX006271,Maya Manullang,2024-05-30,17,Non-Fiksi,60000,1020000
TRX004406,Salwa Halim,2024-10-29,13,Fiksi,50000,650000
TRX000528,Cici Hidayat,2024-11-08,13,Non-Fiksi,60000,780000
TRX008020,Tiara Kuswandari,2024-09-27,7,Biografi,55000,385000
TRX009627,Tgk. Dinda Prakasa,2024-09-25,10,Pelajaran,75000,750000
TRX005469,drg. Rangga Pratama,2024-05-31,2,Pelajaran,75000,150000
TRX000985,Nurul Budiman,2024-07-03,4,Fiksi,50000,200000
TRX000440,Siti Manullang,2024-12-13,6,Pelajaran,75000,450000
TRX009253,Siti Saragih,2025-01-23,18,Fiksi,50000,900000
TRX003782,"Lasmanto Aryani, M.Ak",2025-01-27,6,Fiksi,50000,300000
TRX006086,Liman Mustofa,2024-08-20,17,Non-Fiksi,60000,1020000
TRX000430,T. Ganep Wahyudin,2024-08-29,14,Pelajaran,75000,1050000
TRX004946,"H. Saka Mahendra, S.I.Kom",2024-06-11,11,Fiksi,50000,550000
TRX009802,Dr. Bella Budiyanto,2025-03-09,19,Non-Fiksi,60000,1140000
TRX006605,Kartika Agustina,2024-09-01,2,Komik,40000,80000
TRX001997,Danu Simbolon,2024-12-25,3,Non-Fiksi,60000,180000
TRX005818,"Gina Sihotang, M.Kom.",2025-03-04,11,Non-Fiksi,60000,660000
TRX004436,"T. Kala Siregar, M.Farm",2024-07-08,6,Fiksi,50000,300000
TRX004882,"Tgk. Nalar Nababan, S.E.I",2024-09-13,14,Biografi,55000,770000
TRX004783,Violet Usamah,2024-07-24,19,Biografi,55000,1045000
TRX005144,R.A. Titin Rahayu,2025-01-21,16,Biografi,55000,880000
TRX000690,R.A. Yulia Prayoga,2024-06-12,7,Non-Fiksi,60000,420000
TRX008031,Padmi Halimah,2024-10-18,8,Fiksi,50000,400000
TRX001227,Galar Melani,2025-04-26,19,Pelajaran,75000,1425000
TRX008904,Harjo Maulana,2024-08-20,20,Non-Fiksi,60000,1200000
TRX006885,dr. Cindy Nuraini,2024-12-31,16,Non-Fiksi,60000,960000
TRX001222,Malika Suartini,2024-12-01,7,Fiksi,50000,350000
TRX006907,"Hasna Hidayat, M.M.",2024-07-13,9,Komik,40000,360000
TRX003457,Victoria Nababan,2024-11-22,13,Non-Fiksi,60000,780000
TRX000904,"KH. Enteng Megantara, S.I.Kom",2025-02-23,1,Komik,40000,40000
TRX008459,"Cut Nabila Prayoga, S.H.",2025-01-21,8,Komik,40000,320000
TRX009423,"Ade Simbolon, S.I.Kom",2025-02-24,4,Biografi,55000,220000
TRX007881,"Ir. Novi Purwanti, S.E.I",2024-08-07,3,Fiksi,50000,150000
TRX005736,"T. Yahya Simanjuntak, M.Kom.",2024-11-21,3,Komik,40000,120000
TRX005690,Rahmi Nasyiah,2025-03-04,13,Fiksi,50000,650000
TRX003742,Ridwan Yuliarti,2025-01-10,8,Biografi,55000,440000
TRX002992,Yusuf Riyanti,2024-09-12,7,Fiksi,50000,350000
TRX000367,Puti Ida Halim,2025-01-17,1,Non-Fiksi,60000,60000
TRX002259,"Febi Novitasari, M.TI.",2024-12-12,16,Komik,40000,640000
TRX005512,Hilda Waluyo,2024-11-05,6,Fiksi,50000,300000
TRX003080,Tira Anggriawan,2024-08-18,7,Pelajaran,75000,525000
TRX001461,Hana Putra,2024-10-22,12,Fiksi,50000,600000
TRX003017,Ega Dongoran,2024-10-24,9,Komik,40000,360000
TRX007121,Martana Yuniar,2024-10-20,11,Biografi,55000,605000
TRX006683,"dr. Bahuwirya Uwais, M.M.",2024-09-18,10,Biografi,55000,550000
TRX000239,"R.M. Ivan Utami, S.Sos",2024-09-29,1,Komik,40000,40000
TRX004989,R.M. Legawa Handayani,2025-03-03,18,Non-Fiksi,60000,1080000
TRX001654,"Tgk. Balangga Saefullah, M.M.",2024-09-05,4,Non-Fiksi,60000,240000
TRX004363,Faizah Sudiati,2024-12-17,5,Biografi,55000,275000
TRX003423,Intan Marpaung,2025-04-18,9,Biografi,55000,495000
TRX001533,R. Janet Budiyanto,2024-05-19,17,Komik,40000,680000
TRX006542,Aslijan Simbolon,2024-11-07,3,Non-Fiksi,60000,180000
TRX009818,drg. Gading Megantara,2024-05-12,16,Biografi,55000,880000
TRX008886,Yance Waluyo,2024-09-22,5,Non-Fiksi,60000,300000
TRX001207,Dt. Lutfan Fujiati,2024-09-08,16,Biografi,55000,880000
TRX000344,"Gaman Widodo, S.E.",2024-08-30,3,Fiksi,50000,150000
TRX009654,Rahmi Firmansyah,2025-02-10,20,Pelajaran,75000,1500000
TRX009822,"Eko Sinaga, M.Farm",2024-12-28,15,Fiksi,50000,750000
TRX000442,"Drs. Arta Melani, S.Gz",2024-08-15,3,Biografi,55000,165000
TRX001487,"Tina Mustofa, M.Kom.",2025-01-11,20,Pelajaran,75000,1500000
TRX004945,Wira Hidayat,2025-03-09,14,Pelajaran,75000,1050000
TRX001983,Cakrawangsa Jailani,2025-02-04,16,Biografi,55000,880000
TRX008857,R.M. Wage Prakasa,2024-07-25,17,Biografi,55000,935000
TRX000086,Perkasa Tarihoran,2025-01-08,20,Non-Fiksi,60000,1200000
TRX007745,Jessica Hutapea,2025-03-25,18,Biografi,55000,990000
TRX000168,Jasmin Hidayat,2024-08-31,18,Komik,40000,720000
TRX008306,Lalita Palastri,2024-07-30,14,Biografi,55000,770000
TRX008881,Karna Agustina,2025-02-26,18,Komik,40000,720000
TRX008835,"Paiman Widodo, S.E.I",2024-10-19,15,Biografi,55000,825000
TRX008407,R. Rahmat Pranowo,2024-11-29,15,Non-Fiksi,60000,900000
TRX005900,Endah Latupono,2024-11-03,6,Komik,40000,240000
TRX005105,"T. Darsirah Permadi, S.Gz",2025-01-15,15,Fiksi,50000,750000
TRX003373,"Mahmud Puspita, S.Ked",2024-11-12,18,Komik,40000,720000
TRX000754,Margana Prasetyo,2024-06-13,4,Non-Fiksi,60000,240000
TRX001419,Azalea Gunarto,2024-09-12,8,Komik,40000,320000
TRX007271,Prabu Pradipta,2025-04-03,15,Biografi,55000,825000
TRX002255,Xanana Mandala,2024-10-11,3,Biografi,55000,165000
TRX004064,Tgk. Gaman Wibisono,2025-03-11,15,Non-Fiksi,60000,900000
TRX009748,"Ir. Mumpuni Widodo, S.Ked",2024-12-09,13,Pelajaran,75000,975000
TRX004143,KH. Elvin Lailasari,2024-07-11,9,Biografi,55000,495000
TRX006147,Mulyono Agustina,2024-06-28,2,Fiksi,50000,100000
TRX009249,R. Arta Pangestu,2025-02-10,8,Non-Fiksi,60000,480000
TRX008110,Cut Fathonah Pradana,2024-05-06,20,Komik,40000,800000
TRX004245,Dr. Agnes Tampubolon,2025-03-23,17,Komik,40000,680000
TRX000617,"Cindy Prastuti, S.I.Kom",2024-12-17,13,Fiksi,50000,650000
TRX002439,R.M. Hasta Prabowo,2024-08-16,1,Biografi,55000,55000
TRX006200,Kawaca Ardianto,2025-02-27,2,Non-Fiksi,60000,120000
TRX002070,"Panca Oktaviani, S.Pd",2024-12-28,15,Fiksi,50000,750000
TRX005619,Puti Wahyudin,2025-04-03,12,Biografi,55000,660000
TRX009860,dr. Capa Pangestu,2025-04-18,14,Non-Fiksi,60000,840000
TRX005225,"Drs. Edi Sitorus, S.Kom",2024-05-25,2,Komik,40000,80000
TRX000546,Hana Wijaya,2024-11-10,18,Non-Fiksi,60000,1080000
TRX002353,Martana Suwarno,2024-10-09,7,Pelajaran,75000,525000
TRX008043,Ana Hassanah,2025-01-29,6,Non-Fiksi,60000,360000
TRX001079,Hj. Salsabila Mulyani,2024-08-06,14,Pelajaran,75000,1050000
TRX003150,"dr. Damu Nashiruddin, S.IP",2024-08-28,8,Non-Fiksi,60000,480000
TRX002176,Harsanto Kurniawan,2025-04-05,2,Pelajaran,75000,150000
TRX004126,"Farhunnisa Pangestu, M.Farm",2024-06-17,17,Komik,40000,680000
TRX000625,"Ulva Salahudin, S.Kom",2024-09-16,5,Biografi,55000,275000
TRX005084,Tgk. Karen Hariyah,2024-07-25,14,Pelajaran,75000,1050000
TRX004934,Marsudi Utami,2024-09-21,20,Pelajaran,75000,1500000
TRX009173,Kasim Ramadan,2024-12-21,3,Komik,40000,120000
TRX005957,Kajen Dongoran,2024-11-01,5,Pelajaran,75000,375000
TRX004106,Amalia Pratama,2024-11-02,16,Fiksi,50000,800000
TRX009035,"R. Zelda Sitorus, S.Kom",2024-06-22,18,Komik,40000,720000
TRX003551,Tantri Wibisono,2024-05-24,17,Fiksi,50000,850000
TRX007498,"Jane Haryanti, S.Sos",2025-01-17,11,Komik,40000,440000
TRX004501,R. Nurul Kuswandari,2024-05-23,17,Pelajaran,75000,1275000
TRX000148,Drs. Edison Widiastuti,2024-06-16,16,Fiksi,50000,800000
TRX005961,"R.A. Citra Susanti, S.IP",2024-06-21,2,Pelajaran,75000,150000
TRX009049,Simon Dabukke,2024-09-11,4,Komik,40000,160000
TRX008766,Cut Zamira Anggriawan,2025-01-09,7,Pelajaran,75000,525000
TRX004522,Ade Sihombing,2024-08-10,2,Fiksi,50000,100000
TRX001355,Kezia Purnawati,2024-10-31,6,Fiksi,50000,300000
TRX007199,Bakti Habibi,2024-10-28,17,Pelajaran,75000,1275000
TRX007450,Gasti Yuliarti,2025-04-03,7,Non-Fiksi,60000,420000
TRX000390,Indra Wahyudin,2024-08-01,5,Komik,40000,200000
TRX002638,Estiono Agustina,2025-02-26,5,Komik,40000,200000
TRX001100,"Ajimin Salahudin, S.Gz",2024-08-24,20,Pelajaran,75000,1500000
TRX001473,Gada Megantara,2024-12-29,16,Non-Fiksi,60000,960000
TRX001926,Mutia Putra,2024-08-15,19,Fiksi,50000,950000
TRX009003,Vega Usada,2024-08-06,9,Biografi,55000,495000
TRX007614,"Sabrina Dabukke, M.Kom.",2025-01-17,5,Biografi,55000,275000
TRX006799,Aditya Kusumo,2024-06-01,8,Pelajaran,75000,600000
TRX001084,Olga Prakasa,2025-03-18,9,Non-Fiksi,60000,540000
TRX003605,Ratna Puspita,2025-04-17,5,Non-Fiksi,60000,300000
TRX006792,Humaira Damanik,2025-01-16,10,Komik,40000,400000
TRX003557,"Padmi Kuswandari, S.Pt",2024-08-14,2,Fiksi,50000,100000
TRX008327,"Talia Mangunsong, S.Kom",2025-01-29,9,Non-Fiksi,60000,540000
TRX000992,Hasta Wastuti,2024-11-29,11,Biografi,55000,605000
TRX002448,Ana Firgantoro,2024-11-08,4,Fiksi,50000,200000
TRX001888,Mala Hastuti,2024-06-25,2,Fiksi,50000,100000
TRX004921,Ellis Budiman,2024-07-11,6,Pelajaran,75000,450000
TRX009702,Cut Sakura Haryanto,2024-09-18,14,Non-Fiksi,60000,840000
TRX009348,"T. Nyana Suryono, M.Kom.",2024-09-23,1,Pelajaran,75000,75000
TRX006724,Rama Santoso,2024-11-02,18,Non-Fiksi,60000,1080000
TRX000965,Mumpuni Saputra,2024-11-15,7,Komik,40000,280000
TRX007101,"R.A. Gilda Hassanah, S.Ked",2024-09-12,1,Pelajaran,75000,75000
TRX005409,"Artawan Pratiwi, S.Farm",2024-10-07,1,Pelajaran,75000,75000
TRX000906,H. Jindra Pradipta,2024-08-11,1,Biografi,55000,55000
TRX002939,"Zizi Hardiansyah, S.Pd",2024-06-14,4,Pelajaran,75000,300000
TRX009727,Clara Rahimah,2024-07-30,4,Non-Fiksi,60000,240000
TRX001377,Mutia Halimah,2024-09-15,18,Biografi,55000,990000
TRX005490,R.M. Hardi Wahyuni,2024-08-17,11,Pelajaran,75000,825000
TRX006205,Tari Puspasari,2025-01-11,1,Pelajaran,75000,75000
TRX009745,R.M. Galur Uyainah,2025-02-12,10,Komik,40000,400000
TRX004483,Laila Natsir,2025-01-06,9,Pelajaran,75000,675000
TRX005956,drg. Kasiyah Hastuti,2024-11-10,4,Fiksi,50000,200000
TRX002717,Vivi Siregar,2024-09-02,6,Biografi,55000,330000
TRX006249,Rahmat Wulandari,2024-06-10,16,Fiksi,50000,800000
TRX005638,"drg. Mursita Namaga, S.Farm",2024-10-04,2,Biografi,55000,110000
TRX003103,Mala Irawan,2024-11-28,18,Komik,40000,720000
TRX008101,Tgk. Dina Sitorus,2024-09-09,10,Pelajaran,75000,750000
TRX000518,Septi Hastuti,2025-04-10,17,Pelajaran,75000,1275000
TRX004052,Umi Namaga,2025-01-11,13,Pelajaran,75000,975000
TRX007599,"Hj. Eli Gunarto, S.Psi",2024-09-27,18,Biografi,55000,990000
TRX009949,Ir. Cakrabuana Rahimah,2024-11-02,13,Pelajaran,75000,975000
TRX003140,Puput Usamah,2024-07-27,17,Fiksi,50000,850000
TRX004671,"R. Zizi Pertiwi, S.E.I",2024-12-31,5,Pelajaran,75000,375000
TRX005811,"R.A. Yunita Widodo, S.Pt",2025-01-18,11,Komik,40000,440000
TRX003774,"drg. Carla Mardhiyah, M.Pd",2024-09-03,7,Fiksi,50000,350000
TRX000008,Karma Jailani,2024-07-02,10,Pelajaran,75000,750000
TRX009907,Cut Hamima Pudjiastuti,2024-08-05,17,Pelajaran,75000,1275000
TRX005979,"Wardaya Marbun, S.H.",2025-04-04,15,Non-Fiksi,60000,900000
TRX004751,"Nyana Sitorus, M.Kom.",2024-06-30,18,Biografi,55000,990000
TRX000814,Gamani Wahyudin,2024-11-29,19,Fiksi,50000,950000
TRX005262,dr. Karman Wahyuni,2024-09-24,2,Non-Fiksi,60000,120000
TRX007788,"drg. Gawati Permata, S.I.Kom",2024-09-26,4,Komik,40000,160000
TRX007936,"Laila Kurniawan, S.H.",2024-09-17,3,Biografi,55000,165000
TRX005101,"Margana Hasanah, S.E.I",2024-12-05,7,Fiksi,50000,350000
TRX000241,"R.A. Tina Adriansyah, M.TI.",2024-05-11,18,Pelajaran,75000,1350000
TRX006483,"R. Jumari Megantara, S.Pt",2025-03-24,10,Fiksi,50000,500000
TRX000924,"Ina Permadi, S.Sos",2025-03-02,7,Pelajaran,75000,525000
TRX006820,Yunita Pranowo,2025-01-21,8,Biografi,55000,440000
TRX003042,Ir. Bakti Nainggolan,2025-02-20,6,Pelajaran,75000,450000
TRX008280,Agus Dabukke,2024-12-17,1,Komik,40000,40000
TRX006772,Devi Pranowo,2025-03-06,4,Pelajaran,75000,300000
TRX004469,Raden Zulaika,2025-03-25,14,Komik,40000,560000
TRX003108,Bagas Ramadan,2024-09-15,17,Biografi,55000,935000
TRX002007,Devi Anggraini,2024-11-09,20,Biografi,55000,1100000
TRX006137,Salimah Waskita,2025-02-19,18,Fiksi,50000,900000
TRX005385,Nalar Riyanti,2024-12-23,11,Komik,40000,440000
TRX006813,Jasmin Wibisono,2024-08-30,14,Komik,40000,560000
TRX002734,Fathonah Sihombing,2025-03-24,9,Non-Fiksi,60000,540000
TRX005327,Raina Rahmawati,2024-11-10,15,Non-Fiksi,60000,900000
TRX007559,Siska Susanti,2024-09-22,12,Non-Fiksi,60000,720000
TRX006730,Cut Shania Lestari,2025-04-30,10,Pelajaran,75000,750000
TRX000987,Jamil Simanjuntak,2024-11-15,19,Non-Fiksi,60000,1140000
TRX001694,Ana Rajasa,2024-06-11,19,Komik,40000,760000
TRX002825,"Nabila Winarno, M.Pd",2025-01-13,6,Pelajaran,75000,450000
TRX006364,"R. Indra Rahmawati, M.Ak",2024-10-10,20,Biografi,55000,1100000
TRX004386,Silvia Lestari,2024-10-08,6,Fiksi,50000,300000
TRX002452,Harjasa Firgantoro,2024-05-22,8,Non-Fiksi,60000,480000
TRX009549,Vanya Irawan,2024-07-04,1,Biografi,55000,55000
TRX004834,Hafshah Palastri,2025-03-06,17,Komik,40000,680000
TRX003290,Bakda Prasasta,2025-04-18,17,Fiksi,50000,850000
TRX004034,"Yance Usamah, S.IP",2025-04-23,15,Biografi,55000,825000
TRX002500,Kezia Sirait,2024-11-27,7,Fiksi,50000,350000
TRX001301,Lukita Halimah,2025-03-01,19,Non-Fiksi,60000,1140000
TRX009928,Gaman Saragih,2025-04-23,3,Komik,40000,120000
TRX008487,KH. Niyaga Hartati,2024-08-14,11,Fiksi,50000,550000
TRX003522,Luwes Zulkarnain,2025-01-03,20,Biografi,55000,1100000
TRX008902,Adikara Mahendra,2025-01-08,19,Non-Fiksi,60000,1140000
TRX000503,Hj. Victoria Dabukke,2024-06-19,9,Non-Fiksi,60000,540000
TRX000149,drg. Bagiya Mardhiyah,2025-03-02,10,Biografi,55000,550000
TRX000053,Jaiman Saefullah,2024-07-19,2,Biografi,55000,110000
TRX005273,"Padmi Wibisono, M.Pd",2024-10-11,1,Fiksi,50000,50000
TRX004594,"Nyoman Hardiansyah, S.T.",2024-07-09,16,Pelajaran,75000,1200000
TRX003826,Puti Tami Maryati,2024-08-05,18,Non-Fiksi,60000,1080000
TRX002575,Ellis Hartati,2024-07-26,17,Fiksi,50000,850000
TRX009106,Zulaikha Marpaung,2025-02-17,6,Biografi,55000,330000
TRX001814,Elvin Rahimah,2025-02-14,14,Fiksi,50000,700000
TRX004221,Maria Kusumo,2025-01-14,15,Biografi,55000,825000
TRX005862,"Chandra Hutagalung, S.Kom",2025-03-06,14,Komik,40000,560000
TRX009500,Nova Prayoga,2025-01-07,3,Biografi,55000,165000
TRX009723,Harsanto Yolanda,2024-08-30,19,Biografi,55000,1045000
TRX008737,Prasetyo Waluyo,2024-10-24,12,Biografi,55000,660000
TRX001169,Gada Najmudin,2024-05-05,2,Pelajaran,75000,150000
TRX000005,Ganep Zulaika,2024-08-29,3,Biografi,55000,165000
TRX009146,Dr. Ghaliyati Handayani,2024-05-12,18,Non-Fiksi,60000,1080000
TRX002724,"H. Warta Latupono, S.IP",2024-11-01,1,Non-Fiksi,60000,60000
TRX001406,Cahyono Mustofa,2024-06-13,20,Fiksi,50000,1000000
TRX007718,"Rahmi Pratiwi, S.Ked",2024-08-10,6,Pelajaran,75000,450000
TRX004090,Najwa Utama,2024-10-07,5,Fiksi,50000,250000
TRX007342,"H. Irfan Damanik, M.TI.",2025-03-14,1,Non-Fiksi,60000,60000
TRX006700,"Kartika Usada, M.Pd",2024-12-21,19,Non-Fiksi,60000,1140000
TRX009184,Hari Kusmawati,2024-10-24,1,Komik,40000,40000
TRX006274,Estiawan Fujiati,2025-01-06,16,Biografi,55000,880000
TRX001569,H. Indra Hidayat,2025-02-07,12,Non-Fiksi,60000,720000
TRX001501,Bakianto Saptono,2024-06-11,8,Fiksi,50000,400000
TRX003602,"Gatot Kusmawati, S.Sos",2024-08-11,16,Fiksi,50000,800000
TRX008919,Sutan Umaya Mandala,2025-02-12,1,Biografi,55000,55000
TRX009586,Ajiono Marpaung,2024-11-12,4,Biografi,55000,220000
TRX002383,Kenzie Nashiruddin,2025-01-19,10,Komik,40000,400000
TRX009111,"Daliman Hassanah, M.Pd",2024-12-20,11,Pelajaran,75000,825000
TRX000321,Puti Saptono,2024-11-10,17,Fiksi,50000,850000
TRX002924,Betania Wahyuni,2025-02-08,7,Biografi,55000,385000
TRX000889,Lamar Zulkarnain,2025-03-15,12,Fiksi,50000,600000
TRX001065,Kurnia Gunarto,2025-03-14,7,Biografi,55000,385000
TRX009123,Damar Maulana,2025-03-19,12,Non-Fiksi,60000,720000
TRX002722,Diana Wijaya,2025-01-29,15,Fiksi,50000,750000
TRX009385,Hardana Halim,2024-08-08,2,Non-Fiksi,60000,120000
TRX009345,KH. Adinata Kusumo,2024-08-25,14,Fiksi,50000,700000
TRX006198,Ir. Emas Padmasari,2024-06-22,13,Pelajaran,75000,975000
TRX001772,Dt. Gadang Mandala,2024-12-06,4,Komik,40000,160000
TRX006076,Hesti Kuswandari,2024-09-17,14,Non-Fiksi,60000,840000
TRX005918,"Sutan Dacin Wijayanti, M.Kom.",2025-02-06,14,Biografi,55000,770000
TRX009125,Natalia Prabowo,2024-09-06,16,Pelajaran,75000,1200000
TRX005518,Cawuk Wibisono,2024-12-13,7,Fiksi,50000,350000
TRX009903,Ir. Lutfan Namaga,2024-09-14,19,Non-Fiksi,60000,1140000
TRX000333,"Puti Dalima Widiastuti, S.E.I",2024-05-21,2,Fiksi,50000,100000
TRX003990,"Drs. Dalima Hidayat, M.Kom.",2024-11-22,10,Fiksi,50000,500000
TRX003084,R. Karya Marbun,2025-02-05,18,Fiksi,50000,900000
TRX000684,Luis Zulkarnain,2024-07-28,17,Komik,40000,680000
TRX003866,"Hj. Karen Prasetyo, S.T.",2024-11-14,5,Komik,40000,200000
TRX007585,Almira Astuti,2025-05-04,12,Biografi,55000,660000
TRX006744,Tedi Sinaga,2024-08-23,6,Non-Fiksi,60000,360000
TRX008163,"dr. Alambana Nababan, S.I.Kom",2024-09-26,9,Pelajaran,75000,675000
TRX006801,Mila Sudiati,2025-02-06,20,Pelajaran,75000,1500000
TRX000198,"R.A. Ulva Mahendra, M.Kom.",2025-02-26,1,Pelajaran,75000,75000
TRX008497,Drs. Laila Yuliarti,2024-10-08,15,Fiksi,50000,750000
TRX007618,"Hj. Endah Permadi, M.Ak",2024-05-19,6,Komik,40000,240000
TRX003908,T. Jamal Hutagalung,2024-06-21,19,Non-Fiksi,60000,1140000
TRX009246,Rahayu Dabukke,2024-10-31,18,Fiksi,50000,900000
TRX002300,Bella Purwanti,2024-05-14,6,Komik,40000,240000
TRX005233,Niyaga Maulana,2024-07-18,13,Komik,40000,520000
TRX004468,"Ir. Arta Uwais, S.T.",2024-12-27,1,Non-Fiksi,60000,60000
TRX009096,Indah Hariyah,2025-03-21,13,Non-Fiksi,60000,780000
TRX001239,"Respati Siregar, S.Pd",2024-10-02,7,Non-Fiksi,60000,420000
TRX005170,"Drs. Rahmi Simbolon, S.Pd",2024-06-13,15,Fiksi,50000,750000
TRX004247,"Dr. Oni Laksita, S.Sos",2024-05-12,12,Biografi,55000,660000
TRX006373,"H. Lanjar Purwanti, M.Ak",2024-06-04,1,Non-Fiksi,60000,60000
TRX005632,Hj. Winda Pertiwi,2024-10-30,15,Biografi,55000,825000
TRX009198,Jarwadi Sirait,2024-09-17,4,Fiksi,50000,200000
